month,hour,emd_cd,population,source_adstrd_cd,source_adstrd_nm
202311,5,41135108,1509844.1,4113565000,판교동
202111,1,41135108,37446.69,4113565000,판교동
202111,2,41135108,81127.18,4113565000,판교동
202111,3,41135108,123572.12,4113565000,판교동
202111,4,41135108,145932.56,4113565000,판교동
202111,5,41135108,149808.72,4113565000,판교동
202111,6,41135108,151883.98,4113565000,판교동
202111,7,41135108,153503.38,4113565000,판교동
202111,8,41135108,148933.98,4113565000,판교동
202111,9,41135108,141133.38,4113565000,판교동
202111,10,41135108,121740.2,4113565000,판교동
202112,10,41135108,119880.36,4113565000,판교동
202112,9,41135108,138489.03,4113565000,판교동
202112,8,41135108,146873.61,4113565000,판교동
202112,7,41135108,152030.86,4113565000,판교동
202112,6,41135108,151443.48,4113565000,판교동
202112,5,41135108,149114.33,4113565000,판교동
202112,4,41135108,144645.66,4113565000,판교동
202112,3,41135108,122116.3,4113565000,판교동
202112,2,41135108,79623.95,4113565000,판교동
202112,1,41135108,37209.12,4113565000,판교동
202011,1,41135108,34991.79,4113565000,판교동
202011,2,41135108,71031.24,4113565000,판교동
202011,3,41135108,113091.71,4113565000,판교동
202011,4,41135108,136262.84,4113565000,판교동
202011,5,41135108,140993.02,4113565000,판교동
202011,6,41135108,143842.61,4113565000,판교동
202011,7,41135108,145080.23,4113565000,판교동
202011,8,41135108,139747.7,4113565000,판교동
202011,9,41135108,130340.87,4113565000,판교동
202011,10,41135108,110879,4113565000,판교동
202412,10,41135108,657874.06,4113565000,판교동
202412,9,41135108,1415355.2,4113565000,판교동
202412,8,41135108,1488130.1,4113565000,판교동
202412,7,41135108,1599152.4,4113565000,판교동
202412,6,41135108,1556389.2,4113565000,판교동
202412,5,41135108,1484142.2,4113565000,판교동
202412,4,41135108,1395183.5,4113565000,판교동
202412,3,41135108,1128402.1,4113565000,판교동
202412,2,41135108,680349.1,4113565000,판교동
202412,1,41135108,581349.2,4113565000,판교동
202012,1,41135108,33930.54,4113565000,판교동
202012,2,41135108,66898.41,4113565000,판교동
202012,3,41135108,105011.47,4113565000,판교동
202012,4,41135108,126751.49,4113565000,판교동
202012,5,41135108,133701.34,4113565000,판교동
202012,6,41135108,137742.1,4113565000,판교동
202012,7,41135108,138210.81,4113565000,판교동
202012,8,41135108,132371.86,4113565000,판교동
202012,9,41135108,123427.82,4113565000,판교동
202012,10,41135108,106847.71,4113565000,판교동
201801,1,41135108,33954.76,4113565000,판교동
201801,2,41135108,63487.47,4113565000,판교동
201801,3,41135108,100103.09,4113565000,판교동
201801,4,41135108,122301.46,4113565000,판교동
201801,5,41135108,128422.44,4113565000,판교동
201801,6,41135108,131284.64,4113565000,판교동
201801,7,41135108,132989.5,4113565000,판교동
201801,8,41135108,129606.91,4113565000,판교동
201801,9,41135108,122511.77,4113565000,판교동
201801,10,41135108,103982.73,4113565000,판교동
202411,10,41135108,681352,4113565000,판교동
202411,9,41135108,1473206.6,4113565000,판교동
202411,8,41135108,1553971.1,4113565000,판교동
202411,7,41135108,1665350.5,4113565000,판교동
202411,6,41135108,1606026.1,4113565000,판교동
202411,5,41135108,1531120.8,4113565000,판교동
202411,4,41135108,1450726.8,4113565000,판교동
202411,3,41135108,1198024.8,4113565000,판교동
202411,2,41135108,738047.2,4113565000,판교동
202411,1,41135108,595985.3,4113565000,판교동
201802,1,41135108,33242.6,4113565000,판교동
201802,2,41135108,62284.63,4113565000,판교동
201802,3,41135108,95253.61,4113565000,판교동
201802,4,41135108,115706.52,4113565000,판교동
201802,5,41135108,121433.64,4113565000,판교동
201802,6,41135108,123729.45,4113565000,판교동
201802,7,41135108,124701.26,4113565000,판교동
201802,8,41135108,122838.64,4113565000,판교동
201802,9,41135108,116877.92,4113565000,판교동
201802,10,41135108,98906.15,4113565000,판교동
202410,10,41135108,670404,4113565000,판교동
202410,9,41135108,1454152.2,4113565000,판교동
202410,8,41135108,1533529.8,4113565000,판교동
202410,7,41135108,1628344,4113565000,판교동
202410,6,41135108,1558955.2,4113565000,판교동
202410,5,41135108,1479277.9,4113565000,판교동
202410,4,41135108,1400115.9,4113565000,판교동
202410,3,41135108,1151838.2,4113565000,판교동
202410,2,41135108,711791.5,4113565000,판교동
202410,1,41135108,528996.06,4113565000,판교동
201803,1,41135108,34512.17,4113565000,판교동
201803,2,41135108,68050.92,4113565000,판교동
201803,3,41135108,102484.02,4113565000,판교동
201803,4,41135108,121775.98,4113565000,판교동
201803,5,41135108,127116.41,4113565000,판교동
201803,6,41135108,130685.75,4113565000,판교동
201803,7,41135108,133708.05,4113565000,판교동
201803,8,41135108,132315.88,4113565000,판교동
201803,9,41135108,125976.19,4113565000,판교동
201803,10,41135108,106784.58,4113565000,판교동
202409,10,41135108,693201.9,4113565000,판교동
202409,9,41135108,1506439.2,4113565000,판교동
202409,8,41135108,1587047.5,4113565000,판교동
202409,7,41135108,1682304.9,4113565000,판교동
202409,6,41135108,1613288.5,4113565000,판교동
202409,5,41135108,1538102.9,4113565000,판교동
202409,4,41135108,1460143.2,4113565000,판교동
202409,3,41135108,1221955.2,4113565000,판교동
202409,2,41135108,786905.75,4113565000,판교동
202409,1,41135108,793481.4,4113565000,판교동
201804,1,41135108,32134.9,4113565000,판교동
201804,2,41135108,67145.19,4113565000,판교동
201804,3,41135108,102287.13,4113565000,판교동
201804,4,41135108,121223.4,4113565000,판교동
201804,5,41135108,126141.06,4113565000,판교동
201804,6,41135108,129602.98,4113565000,판교동
201804,7,41135108,132538.16,4113565000,판교동
201804,8,41135108,131281.66,4113565000,판교동
201804,9,41135108,125048.82,4113565000,판교동
201804,10,41135108,106192.42,4113565000,판교동
202010,1,41135108,37115.11,4113565000,판교동
202010,2,41135108,71461.29,4113565000,판교동
202010,3,41135108,110363.36,4113565000,판교동
202010,4,41135108,132515.98,4113565000,판교동
202010,5,41135108,137849.7,4113565000,판교동
202010,6,41135108,141534.05,4113565000,판교동
202010,7,41135108,143411.88,4113565000,판교동
202010,8,41135108,138486.22,4113565000,판교동
202010,9,41135108,130060.92,4113565000,판교동
202010,10,41135108,110447.46,4113565000,판교동
202408,10,41135108,661772.56,4113565000,판교동
202408,9,41135108,1440801,4113565000,판교동
202408,8,41135108,1519737.8,4113565000,판교동
202408,7,41135108,1614485.9,4113565000,판교동
202408,6,41135108,1538698.9,4113565000,판교동
202408,5,41135108,1472893.2,4113565000,판교동
202408,4,41135108,1391703.2,4113565000,판교동
202408,3,41135108,1145039.1,4113565000,판교동
202408,2,41135108,702780.7,4113565000,판교동
202408,1,41135108,543598.94,4113565000,판교동
201805,1,41135108,33742.8,4113565000,판교동
201805,2,41135108,67490.27,4113565000,판교동
201805,3,41135108,101432.26,4113565000,판교동
201805,4,41135108,120111.9,4113565000,판교동
201805,5,41135108,125427.31,4113565000,판교동
201805,6,41135108,128727.52,4113565000,판교동
201805,7,41135108,131833.44,4113565000,판교동
201805,8,41135108,130879.2,4113565000,판교동
201805,9,41135108,124374.89,4113565000,판교동
201805,10,41135108,105314.78,4113565000,판교동
202407,10,41135108,672394.8,4113565000,판교동
202407,9,41135108,1464315.4,4113565000,판교동
202407,8,41135108,1551936.6,4113565000,판교동
202407,7,41135108,1665511.9,4113565000,판교동
202407,6,41135108,1592072,4113565000,판교동
202407,5,41135108,1528264.8,4113565000,판교동
202407,4,41135108,1452294.6,4113565000,판교동
202407,3,41135108,1203748.6,4113565000,판교동
202407,2,41135108,744993.5,4113565000,판교동
202407,1,41135108,563313.9,4113565000,판교동
201806,1,41135108,34940.25,4113565000,판교동
201806,2,41135108,69503.79,4113565000,판교동
201806,3,41135108,104889.22,4113565000,판교동
201806,4,41135108,124220.49,4113565000,판교동
201806,5,41135108,129461.15,4113565000,판교동
201806,6,41135108,132681.06,4113565000,판교동
201806,7,41135108,135078.56,4113565000,판교동
201806,8,41135108,134013.25,4113565000,판교동
201806,9,41135108,126752.24,4113565000,판교동
201806,10,41135108,106929.26,4113565000,판교동
202406,10,41135108,678617.2,4113565000,판교동
202406,9,41135108,1474751.5,4113565000,판교동
202406,8,41135108,1550794.4,4113565000,판교동
202406,7,41135108,1630504.9,4113565000,판교동
202406,6,41135108,1562738.9,4113565000,판교동
202406,5,41135108,1489009.9,4113565000,판교동
202406,4,41135108,1410482.4,4113565000,판교동
202406,3,41135108,1158727.8,4113565000,판교동
202406,2,41135108,719199.2,4113565000,판교동
202406,1,41135108,554755.06,4113565000,판교동
201807,1,41135108,35403.92,4113565000,판교동
201807,2,41135108,69913.61,4113565000,판교동
201807,3,41135108,106999.15,4113565000,판교동
201807,4,41135108,127569.45,4113565000,판교동
201807,5,41135108,132734.38,4113565000,판교동
201807,6,41135108,135078.48,4113565000,판교동
201807,7,41135108,136692.42,4113565000,판교동
201807,8,41135108,134572.38,4113565000,판교동
201807,9,41135108,126948.95,4113565000,판교동
201807,10,41135108,107014.53,4113565000,판교동
201808,1,41135108,34207.4,4113565000,판교동
201808,2,41135108,68138.2,4113565000,판교동
201808,3,41135108,104847.15,4113565000,판교동
201808,4,41135108,125747.88,4113565000,판교동
201808,5,41135108,131092.45,4113565000,판교동
201808,6,41135108,133594.7,4113565000,판교동
201808,7,41135108,135790.22,4113565000,판교동
201808,8,41135108,133561.58,4113565000,판교동
201808,9,41135108,126019.93,4113565000,판교동
201808,10,41135108,106503.46,4113565000,판교동
202405,10,41135108,679038.44,4113565000,판교동
202405,9,41135108,1472012.5,4113565000,판교동
202405,8,41135108,1548938.8,4113565000,판교동
202405,7,41135108,1634698.2,4113565000,판교동
202405,6,41135108,1568959,4113565000,판교동
202405,5,41135108,1497000.4,4113565000,판교동
202405,4,41135108,1424304,4113565000,판교동
202405,3,41135108,1175308.4,4113565000,판교동
202405,2,41135108,741274.94,4113565000,판교동
202405,1,41135108,630428.3,4113565000,판교동
201809,1,41135108,33706.25,4113565000,판교동
201809,2,41135108,62598.12,4113565000,판교동
201809,3,41135108,98722.38,4113565000,판교동
201809,4,41135108,120078.86,4113565000,판교동
201809,5,41135108,126223.05,4113565000,판교동
201809,6,41135108,129598.88,4113565000,판교동
201809,7,41135108,133038.52,4113565000,판교동
201809,8,41135108,130812.19,4113565000,판교동
201809,9,41135108,123058.77,4113565000,판교동
201809,10,41135108,105457.29,4113565000,판교동
202404,10,41135108,688960.2,4113565000,판교동
202404,9,41135108,1493495.1,4113565000,판교동
202404,8,41135108,1573565.9,4113565000,판교동
202404,7,41135108,1672475.2,4113565000,판교동
202404,6,41135108,1608289.4,4113565000,판교동
202404,5,41135108,1527277,4113565000,판교동
202404,4,41135108,1450381.9,4113565000,판교동
202404,3,41135108,1203927.5,4113565000,판교동
202404,2,41135108,765427.06,4113565000,판교동
202404,1,41135108,659401.06,4113565000,판교동
201810,1,41135108,30314.4,4113565000,판교동
201810,2,41135108,60186.7,4113565000,판교동
201810,3,41135108,98942.89,4113565000,판교동
201810,4,41135108,121240.38,4113565000,판교동
201810,5,41135108,126193.49,4113565000,판교동
201810,6,41135108,129281.35,4113565000,판교동
201810,7,41135108,132084.98,4113565000,판교동
201810,8,41135108,128808.16,4113565000,판교동
201810,9,41135108,120463.65,4113565000,판교동
201810,10,41135108,102935.99,4113565000,판교동
202212,10,41135108,248396.89,4113565000,판교동
202212,9,41135108,776854.56,4113565000,판교동
202212,8,41135108,996773.9,4113565000,판교동
202212,7,41135108,1079920,4113565000,판교동
202212,6,41135108,1117877.9,4113565000,판교동
202212,5,41135108,1164987.1,4113565000,판교동
202212,4,41135108,1177738.9,4113565000,판교동
202212,3,41135108,925547.2,4113565000,판교동
202212,2,41135108,574003,4113565000,판교동
202212,1,41135108,1013076.9,4113565000,판교동
201811,1,41135108,31036,4113565000,판교동
201811,2,41135108,61679.38,4113565000,판교동
201811,3,41135108,102778.68,4113565000,판교동
201811,4,41135108,126315.89,4113565000,판교동
201811,5,41135108,131375.38,4113565000,판교동
201811,6,41135108,133987.02,4113565000,판교동
201811,7,41135108,136184.12,4113565000,판교동
201811,8,41135108,132726.48,4113565000,판교동
201811,9,41135108,123786.28,4113565000,판교동
201811,10,41135108,105648.73,4113565000,판교동
202211,10,41135108,245490.22,4113565000,판교동
202211,9,41135108,781064.1,4113565000,판교동
202211,8,41135108,1016081.56,4113565000,판교동
202211,7,41135108,1105538.6,4113565000,판교동
202211,6,41135108,1157802.4,4113565000,판교동
202211,5,41135108,1212962.6,4113565000,판교동
202211,4,41135108,1241826,4113565000,판교동
202211,3,41135108,982049.06,4113565000,판교동
202211,2,41135108,604313.44,4113565000,판교동
202211,1,41135108,1000756,4113565000,판교동
201812,1,41135108,32326.25,4113565000,판교동
201812,2,41135108,58915.01,4113565000,판교동
201812,3,41135108,97718.21,4113565000,판교동
201812,4,41135108,122014.32,4113565000,판교동
201812,5,41135108,128591.94,4113565000,판교동
201812,6,41135108,131253.19,4113565000,판교동
201812,7,41135108,133148.02,4113565000,판교동
201812,8,41135108,129609.44,4113565000,판교동
201812,9,41135108,120866.18,4113565000,판교동
201812,10,41135108,103669.32,4113565000,판교동
202210,10,41135108,241906.12,4113565000,판교동
202210,9,41135108,762472.5,4113565000,판교동
202210,8,41135108,1006118.4,4113565000,판교동
202210,7,41135108,1095455,4113565000,판교동
202210,6,41135108,1130582.9,4113565000,판교동
202210,5,41135108,1174822.9,4113565000,판교동
202210,4,41135108,1191906.2,4113565000,판교동
202210,3,41135108,921403.2,4113565000,판교동
202210,2,41135108,563176.06,4113565000,판교동
202210,1,41135108,1023409.25,4113565000,판교동
201901,1,41135108,31148.89,4113565000,판교동
201901,2,41135108,57675.11,4113565000,판교동
201901,3,41135108,97883.57,4113565000,판교동
201901,4,41135108,123721.62,4113565000,판교동
201901,5,41135108,129892.45,4113565000,판교동
201901,6,41135108,132234.44,4113565000,판교동
201901,7,41135108,134167.1,4113565000,판교동
201901,8,41135108,129507.85,4113565000,판교동
201901,9,41135108,120551.69,4113565000,판교동
201901,10,41135108,102921.25,4113565000,판교동
202209,10,41135108,247684.33,4113565000,판교동
202209,9,41135108,794299.75,4113565000,판교동
202209,8,41135108,1030119.9,4113565000,판교동
202209,7,41135108,1102582.4,4113565000,판교동
202209,6,41135108,1139814.5,4113565000,판교동
202209,5,41135108,1187410,4113565000,판교동
202209,4,41135108,1221562.4,4113565000,판교동
202209,3,41135108,982043.6,4113565000,판교동
202209,2,41135108,619552.56,4113565000,판교동
202209,1,41135108,1040045.4,4113565000,판교동
201902,1,41135108,32735.19,4113565000,판교동
201902,2,41135108,56945.26,4113565000,판교동
201902,3,41135108,90369.52,4113565000,판교동
201902,4,41135108,112173.07,4113565000,판교동
201902,5,41135108,118134.75,4113565000,판교동
201902,6,41135108,120341.37,4113565000,판교동
201902,7,41135108,122088.84,4113565000,판교동
201902,8,41135108,118232.4,4113565000,판교동
201902,9,41135108,110759.54,4113565000,판교동
201902,10,41135108,94489.38,4113565000,판교동
202208,10,41135108,240063.2,4113565000,판교동
202208,9,41135108,767345,4113565000,판교동
202208,8,41135108,987744.6,4113565000,판교동
202208,7,41135108,1072584.5,4113565000,판교동
202208,6,41135108,1116787.2,4113565000,판교동
202208,5,41135108,1164061.9,4113565000,판교동
202208,4,41135108,1191638.1,4113565000,판교동
202208,3,41135108,953442.75,4113565000,판교동
202208,2,41135108,594060.3,4113565000,판교동
202208,1,41135108,1045661.06,4113565000,판교동
201903,1,41135108,33443.41,4113565000,판교동
201903,2,41135108,61997.89,4113565000,판교동
201903,3,41135108,98685.25,4113565000,판교동
201903,4,41135108,121312.47,4113565000,판교동
201903,5,41135108,126553.93,4113565000,판교동
201903,6,41135108,129408.87,4113565000,판교동
201903,7,41135108,132217,4113565000,판교동
201903,8,41135108,128464.32,4113565000,판교동
201903,9,41135108,119743.39,4113565000,판교동
201903,10,41135108,102198.37,4113565000,판교동
202207,10,41135108,253030.11,4113565000,판교동
202207,9,41135108,806134.44,4113565000,판교동
202207,8,41135108,1038766.2,4113565000,판교동
202207,7,41135108,1106629.6,4113565000,판교동
202207,6,41135108,1129505.6,4113565000,판교동
202207,5,41135108,1178560.5,4113565000,판교동
202207,4,41135108,1208899.2,4113565000,판교동
202207,3,41135108,953912.8,4113565000,판교동
202207,2,41135108,592940.1,4113565000,판교동
202207,1,41135108,1029039.5,4113565000,판교동
201904,1,41135108,28730.69,4113565000,판교동
201904,2,41135108,60210.16,4113565000,판교동
201904,3,41135108,98046.23,4113565000,판교동
201904,4,41135108,119982.21,4113565000,판교동
201904,5,41135108,124672.29,4113565000,판교동
201904,6,41135108,127536.61,4113565000,판교동
201904,7,41135108,129863.24,4113565000,판교동
201904,8,41135108,126168.4,4113565000,판교동
201904,9,41135108,117096.98,4113565000,판교동
201904,10,41135108,99598.89,4113565000,판교동
202206,10,41135108,245121.02,4113565000,판교동
202206,9,41135108,796795.7,4113565000,판교동
202206,8,41135108,1032919.94,4113565000,판교동
202206,7,41135108,1096844.4,4113565000,판교동
202206,6,41135108,1107234.8,4113565000,판교동
202206,5,41135108,1143863.8,4113565000,판교동
202206,4,41135108,1166993,4113565000,판교동
202206,3,41135108,910829.4,4113565000,판교동
202206,2,41135108,576979.7,4113565000,판교동
202206,1,41135108,1014487.1,4113565000,판교동
201905,1,41135108,29644.8,4113565000,판교동
201905,2,41135108,58183.65,4113565000,판교동
201905,3,41135108,92168.97,4113565000,판교동
201905,4,41135108,112173.83,4113565000,판교동
201905,5,41135108,116366.08,4113565000,판교동
201905,6,41135108,118813.3,4113565000,판교동
201905,7,41135108,121230,4113565000,판교동
201905,8,41135108,118577.76,4113565000,판교동
201905,9,41135108,110256.82,4113565000,판교동
201905,10,41135108,93630.85,4113565000,판교동
202205,10,41135108,238348.88,4113565000,판교동
202205,9,41135108,779065.5,4113565000,판교동
202205,8,41135108,1020793.8,4113565000,판교동
202205,7,41135108,1104499.8,4113565000,판교동
202205,6,41135108,1125829.1,4113565000,판교동
202205,5,41135108,1162725.9,4113565000,판교동
202205,4,41135108,1187647,4113565000,판교동
202205,3,41135108,929999.7,4113565000,판교동
202205,2,41135108,581080.44,4113565000,판교동
202205,1,41135108,979470.3,4113565000,판교동
201906,1,41135108,31306.25,4113565000,판교동
201906,2,41135108,58270.7,4113565000,판교동
201906,3,41135108,91745.02,4113565000,판교동
201906,4,41135108,111658.89,4113565000,판교동
201906,5,41135108,116364.08,4113565000,판교동
201906,6,41135108,118781.53,4113565000,판교동
201906,7,41135108,121473.93,4113565000,판교동
201906,8,41135108,119069.38,4113565000,판교동
201906,9,41135108,110568.92,4113565000,판교동
201906,10,41135108,93579.25,4113565000,판교동
202204,10,41135108,253278.9,4113565000,판교동
202204,9,41135108,798626.9,4113565000,판교동
202204,8,41135108,1024528.94,4113565000,판교동
202204,7,41135108,1131612.9,4113565000,판교동
202204,6,41135108,1183355.6,4113565000,판교동
202204,5,41135108,1209233.6,4113565000,판교동
202204,4,41135108,1224124.9,4113565000,판교동
202204,3,41135108,970844.6,4113565000,판교동
202204,2,41135108,601094.25,4113565000,판교동
202204,1,41135108,913826.44,4113565000,판교동
201907,1,41135108,37456.62,4113565000,판교동
201907,2,41135108,65159.5,4113565000,판교동
201907,3,41135108,96916.42,4113565000,판교동
201907,4,41135108,115494.06,4113565000,판교동
201907,5,41135108,118841.85,4113565000,판교동
201907,6,41135108,119967.63,4113565000,판교동
201907,7,41135108,121098.51,4113565000,판교동
201907,8,41135108,118385.88,4113565000,판교동
201907,9,41135108,110381.37,4113565000,판교동
201907,10,41135108,92383.03,4113565000,판교동
202203,10,41135108,217926.69,4113565000,판교동
202203,9,41135108,700471,4113565000,판교동
202203,8,41135108,912595.8,4113565000,판교동
202203,7,41135108,1041126.06,4113565000,판교동
202203,6,41135108,1128239.6,4113565000,판교동
202203,5,41135108,1154387.2,4113565000,판교동
202203,4,41135108,1164375.8,4113565000,판교동
202203,3,41135108,942833.94,4113565000,판교동
202203,2,41135108,577356.2,4113565000,판교동
202203,1,41135108,801132.94,4113565000,판교동
201908,1,41135108,40672.84,4113565000,판교동
201908,2,41135108,68372.5,4113565000,판교동
201908,3,41135108,99647.33,4113565000,판교동
201908,4,41135108,117434.35,4113565000,판교동
201908,5,41135108,121377.76,4113565000,판교동
201908,6,41135108,123092.31,4113565000,판교동
201908,7,41135108,124270.78,4113565000,판교동
201908,8,41135108,121999.47,4113565000,판교동
201908,9,41135108,114911.93,4113565000,판교동
201908,10,41135108,96491.56,4113565000,판교동
202201,10,41135108,211975.95,4113565000,판교동
202201,9,41135108,668946.56,4113565000,판교동
202201,8,41135108,908181.2,4113565000,판교동
202201,7,41135108,1031416.94,4113565000,판교동
202201,6,41135108,1092068,4113565000,판교동
202201,5,41135108,1117160.8,4113565000,판교동
202201,4,41135108,1100460.6,4113565000,판교동
202201,3,41135108,846229.8,4113565000,판교동
202201,2,41135108,500043.1,4113565000,판교동
202201,1,41135108,870563.75,4113565000,판교동
201909,1,41135108,37299.89,4113565000,판교동
201909,2,41135108,66244.49,4113565000,판교동
201909,3,41135108,98563.63,4113565000,판교동
201909,4,41135108,116618.94,4113565000,판교동
201909,5,41135108,120790.23,4113565000,판교동
201909,6,41135108,122825.71,4113565000,판교동
201909,7,41135108,124996.09,4113565000,판교동
201909,8,41135108,122177.03,4113565000,판교동
201909,9,41135108,114486.67,4113565000,판교동
201909,10,41135108,93976.19,4113565000,판교동
202403,10,41135108,665659.5,4113565000,판교동
202403,9,41135108,1444278.1,4113565000,판교동
202403,8,41135108,1524295.8,4113565000,판교동
202403,7,41135108,1629706.6,4113565000,판교동
202403,6,41135108,1566800.5,4113565000,판교동
202403,5,41135108,1488034.1,4113565000,판교동
202403,4,41135108,1397555.9,4113565000,판교동
202403,3,41135108,1144986.9,4113565000,판교동
202403,2,41135108,704925.6,4113565000,판교동
202403,1,41135108,588556.7,4113565000,판교동
201910,1,41135108,32911.77,4113565000,판교동
201910,2,41135108,60935.36,4113565000,판교동
201910,3,41135108,94147.58,4113565000,판교동
201910,4,41135108,113980.13,4113565000,판교동
201910,5,41135108,117603.37,4113565000,판교동
201910,6,41135108,119871.78,4113565000,판교동
201910,7,41135108,122008.92,4113565000,판교동
201910,8,41135108,118106.75,4113565000,판교동
201910,9,41135108,109832.37,4113565000,판교동
201910,10,41135108,93255.23,4113565000,판교동
202402,10,41135108,633484.3,4113565000,판교동
202402,9,41135108,1366454.9,4113565000,판교동
202402,8,41135108,1443407.6,4113565000,판교동
202402,7,41135108,1560515.6,4113565000,판교동
202402,6,41135108,1516702,4113565000,판교동
202402,5,41135108,1458377.6,4113565000,판교동
202402,4,41135108,1367247.1,4113565000,판교동
202402,3,41135108,1100713.8,4113565000,판교동
202402,2,41135108,665686.5,4113565000,판교동
202402,1,41135108,790797.2,4113565000,판교동
201911,1,41135108,36509.19,4113565000,판교동
201911,2,41135108,68830.07,4113565000,판교동
201911,3,41135108,109556.59,4113565000,판교동
201911,4,41135108,133588.67,4113565000,판교동
201911,5,41135108,137954.56,4113565000,판교동
201911,6,41135108,140311.88,4113565000,판교동
201911,7,41135108,141957.06,4113565000,판교동
201911,8,41135108,137636.38,4113565000,판교동
201911,9,41135108,127597.4,4113565000,판교동
201911,10,41135108,108674.26,4113565000,판교동
201912,1,41135108,35915.59,4113565000,판교동
201912,2,41135108,67042.4,4113565000,판교동
201912,3,41135108,108257.95,4113565000,판교동
201912,4,41135108,133868.52,4113565000,판교동
201912,5,41135108,139543.66,4113565000,판교동
201912,6,41135108,142139.8,4113565000,판교동
201912,7,41135108,143274.95,4113565000,판교동
201912,8,41135108,138294.45,4113565000,판교동
201912,9,41135108,128037.82,4113565000,판교동
201912,10,41135108,109091.89,4113565000,판교동
202401,10,41135108,650065.1,4113565000,판교동
202401,9,41135108,1408146.2,4113565000,판교동
202401,8,41135108,1485578.6,4113565000,판교동
202401,7,41135108,1606181.1,4113565000,판교동
202401,6,41135108,1545191.5,4113565000,판교동
202401,5,41135108,1485869,4113565000,판교동
202401,4,41135108,1384537.6,4113565000,판교동
202401,3,41135108,1124879.6,4113565000,판교동
202401,2,41135108,666680.6,4113565000,판교동
202401,1,41135108,609978.56,4113565000,판교동
202001,1,41135108,33897.25,4113565000,판교동
202001,2,41135108,62721.14,4113565000,판교동
202001,3,41135108,103499.97,4113565000,판교동
202001,4,41135108,130280.74,4113565000,판교동
202001,5,41135108,136316.7,4113565000,판교동
202001,6,41135108,139011.12,4113565000,판교동
202001,7,41135108,140798.81,4113565000,판교동
202001,8,41135108,135173.16,4113565000,판교동
202001,9,41135108,125385.61,4113565000,판교동
202001,10,41135108,107086.65,4113565000,판교동
202312,10,41135108,655853.2,4113565000,판교동
202312,9,41135108,1405745.9,4113565000,판교동
202312,8,41135108,1470761.6,4113565000,판교동
202312,7,41135108,1573645,4113565000,판교동
202312,6,41135108,1525642.2,4113565000,판교동
202312,5,41135108,1454802.9,4113565000,판교동
202312,4,41135108,1362338.4,4113565000,판교동
202312,3,41135108,1113648.1,4113565000,판교동
202312,2,41135108,669874.75,4113565000,판교동
202312,1,41135108,616494.9,4113565000,판교동
202002,1,41135108,31979.8,4113565000,판교동
202002,2,41135108,62180.51,4113565000,판교동
202002,3,41135108,103507.97,4113565000,판교동
202002,4,41135108,130251.91,4113565000,판교동
202002,5,41135108,136594.72,4113565000,판교동
202002,6,41135108,139845.34,4113565000,판교동
202002,7,41135108,141636.12,4113565000,판교동
202002,8,41135108,135436.39,4113565000,판교동
202002,9,41135108,125666.18,4113565000,판교동
202002,10,41135108,107684.14,4113565000,판교동
202311,10,41135108,673419.3,4113565000,판교동
202311,9,41135108,1457683.9,4113565000,판교동
202311,8,41135108,1535051.1,4113565000,판교동
202311,7,41135108,1645992,4113565000,판교동
202311,6,41135108,1582498.2,4113565000,판교동
202311,4,41135108,1436984.9,4113565000,판교동
202311,3,41135108,1207214.1,4113565000,판교동
202311,2,41135108,755199.8,4113565000,판교동
202311,1,41135108,634243.5,4113565000,판교동
202003,1,41135108,32048.71,4113565000,판교동
202003,2,41135108,61648.89,4113565000,판교동
202003,3,41135108,97293.1,4113565000,판교동
202003,4,41135108,119683.98,4113565000,판교동
202003,5,41135108,127070.49,4113565000,판교동
202003,6,41135108,131893.48,4113565000,판교동
202003,7,41135108,133886.1,4113565000,판교동
202003,8,41135108,129446.73,4113565000,판교동
202003,9,41135108,122078.05,4113565000,판교동
202003,10,41135108,105510.05,4113565000,판교동
202307,10,41135108,125892.75,4113565000,판교동
202307,9,41135108,147394,4113565000,판교동
202307,8,41135108,156779.61,4113565000,판교동
202307,7,41135108,161400.92,4113565000,판교동
202307,6,41135108,159886.92,4113565000,판교동
202307,5,41135108,159149.94,4113565000,판교동
202307,4,41135108,156853.81,4113565000,판교동
202307,3,41135108,133985.73,4113565000,판교동
202307,2,41135108,92133.09,4113565000,판교동
202307,1,41135108,43259.01,4113565000,판교동
202004,1,41135108,34467.21,4113565000,판교동
202004,2,41135108,66045.76,4113565000,판교동
202004,3,41135108,103728.41,4113565000,판교동
202004,4,41135108,126965,4113565000,판교동
202004,5,41135108,133822.2,4113565000,판교동
202004,6,41135108,137812.92,4113565000,판교동
202004,7,41135108,140061.48,4113565000,판교동
202004,8,41135108,135531.4,4113565000,판교동
202004,9,41135108,126969.68,4113565000,판교동
202004,10,41135108,108298.92,4113565000,판교동
202310,10,41135108,670176.56,4113565000,판교동
202310,9,41135108,1447882,4113565000,판교동
202310,8,41135108,1520747.5,4113565000,판교동
202310,7,41135108,1617110.2,4113565000,판교동
202310,6,41135108,1542653.5,4113565000,판교동
202310,5,41135108,1465211.2,4113565000,판교동
202310,4,41135108,1381081.1,4113565000,판교동
202310,3,41135108,1148545.8,4113565000,판교동
202310,2,41135108,725120.25,4113565000,판교동
202310,1,41135108,675053.1,4113565000,판교동
202005,1,41135108,35008.39,4113565000,판교동
202005,2,41135108,66774.55,4113565000,판교동
